[132, ':DM_hits Gene/Pro: ENSDARG00000a69463_48 Length:703 ---#hits =134 R: 3 NR: 12 ENSDARP00000091900']
[0, ':DM_hits Gene/Pro: ENSDARG00000045444_1 Length:704 ---#hits =1 R: 8 NR: 8 ENSDARP00000066834']
[0, ':DM_hits Gene/Pro: ENSDARG00000045444_0 Length:704 ---#hits =1 R: 8 NR: 8 ENSDARP00000066834']
[0, ':DM_hits Gene/Pro: ENSDARG00000045219_3 Length:300 ---#hits =1 R: 8 NR: 10 ENSDARP00000066476']
[0, ':DM_hits Gene/Pro: ENSDARG00000045219_2 Length:301 ---#hits =1 R: 8 NR: 10 ENSDARP00000066476']
[0, ':DM_hits Gene/Pro: ENSDARG00000045219_1 Length:300 ---#hits =1 R: 8 NR: 10 ENSDARP00000066476']
[0, ':DM_hits Gene/Pro: ENSDARG00000045219_0 Length:301 ---#hits =1 R: 8 NR: 10 ENSDARP00000066476']
[0, ':DM_hits Gene/Pro: ENSDARG00000044282_9 Length:1232 ---#hits =1 R: 12 NR: 12 ENSDARP00000091965']
[0, ':DM_hits Gene/Pro: ENSDARG00000044282_11 Length:1232 ---#hits =1 R: 12 NR: 12 ENSDARP00000091965']
[0, ':DM_hits Gene/Pro: ENSDARG00000044282_10 Length:1232 ---#hits =1 R: 12 NR: 12 ENSDARP00000091965']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_99 Length:1162 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_98 Length:1165 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_97 Length:1224 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_96 Length:1233 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_95 Length:1166 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_94 Length:1168 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_93 Length:1180 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_92 Length:1160 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_91 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_90 Length:1169 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_9 Length:1194 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_89 Length:1233 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_88 Length:1162 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_87 Length:1162 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_86 Length:1170 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_85 Length:1162 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_84 Length:1165 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_83 Length:1247 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_82 Length:1256 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_81 Length:1166 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_80 Length:1171 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_8 Length:1180 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_79 Length:1172 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_78 Length:1178 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_77 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_76 Length:1172 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_75 Length:1256 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_74 Length:1167 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_73 Length:1167 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_72 Length:1176 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_71 Length:1167 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_70 Length:1167 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_7 Length:1177 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_69 Length:1225 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_68 Length:1234 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_67 Length:1163 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_66 Length:1167 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_65 Length:1176 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_64 Length:1174 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_63 Length:1157 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_62 Length:1174 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_61 Length:1234 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_60 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_6 Length:1187 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_59 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_58 Length:1174 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_57 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_56 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_55 Length:1226 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_54 Length:1232 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_53 Length:1163 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_52 Length:1167 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_51 Length:1176 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_50 Length:1174 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_5 Length:1252 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_49 Length:1157 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_48 Length:1174 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_47 Length:1232 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_46 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_45 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_44 Length:1174 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_43 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_42 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_41 Length:1256 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_40 Length:1265 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_4 Length:1178 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_39 Length:1185 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_38 Length:1179 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_37 Length:1199 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_36 Length:1186 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_35 Length:1178 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_34 Length:1197 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_33 Length:1265 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_32 Length:1178 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_31 Length:1178 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_30 Length:1200 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_3 Length:1178 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_29 Length:1178 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_28 Length:1188 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_27 Length:1243 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_26 Length:1252 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_251 Length:1263 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_250 Length:1272 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_25 Length:1199 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_249 Length:1164 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_248 Length:1175 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_247 Length:1178 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_246 Length:1191 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_245 Length:1191 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_244 Length:1196 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_243 Length:1272 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_242 Length:1191 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_241 Length:1191 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_240 Length:1196 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_24 Length:1187 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_239 Length:1191 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_238 Length:1189 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_237 Length:1232 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_236 Length:1241 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_235 Length:1193 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_234 Length:1163 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_233 Length:1184 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_232 Length:1173 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_231 Length:1159 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_230 Length:1171 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_23 Length:1194 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_229 Length:1241 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_228 Length:1164 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_227 Length:1164 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_226 Length:1170 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_225 Length:1164 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_224 Length:1168 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_223 Length:1234 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_222 Length:1243 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_221 Length:1200 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_220 Length:1163 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_22 Length:1180 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_219 Length:1180 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_218 Length:1177 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_217 Length:1161 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_216 Length:1170 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_215 Length:1243 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_214 Length:1164 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_213 Length:1164 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_212 Length:1170 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_211 Length:1164 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_210 Length:1168 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_21 Length:1177 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_209 Length:1260 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_208 Length:1269 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_207 Length:1165 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_206 Length:1178 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_205 Length:1165 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_204 Length:1174 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_203 Length:1171 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_202 Length:1191 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_201 Length:1269 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_200 Length:1177 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_20 Length:1189 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_2 Length:1185 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_199 Length:1171 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_198 Length:1187 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_197 Length:1171 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_196 Length:1192 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_195 Length:1227 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_194 Length:1236 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_193 Length:1179 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_192 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_191 Length:1164 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_190 Length:1173 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_19 Length:1252 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_189 Length:1157 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_188 Length:1167 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_187 Length:1236 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_186 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_185 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_184 Length:1169 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_183 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_182 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_181 Length:1227 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_180 Length:1236 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_18 Length:1178 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_179 Length:1173 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_178 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_177 Length:1168 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_176 Length:1173 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_175 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_174 Length:1165 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_173 Length:1236 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_172 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_171 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_170 Length:1169 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_17 Length:1178 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_169 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_168 Length:1158 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_167 Length:1258 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_166 Length:1267 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_165 Length:1192 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_164 Length:1178 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_163 Length:1192 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_162 Length:1194 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_161 Length:1180 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_160 Length:1195 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_16 Length:1189 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_159 Length:1267 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_158 Length:1184 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_157 Length:1184 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_156 Length:1194 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_155 Length:1184 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_154 Length:1191 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_153 Length:1256 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_152 Length:1265 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_151 Length:1214 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_150 Length:1178 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
[0, ':DM_hits Gene/Pro: ENSDARG00000044062_15 Length:1178 ---#hits =1 R: 12 NR: 12 ENSDARP00000123977']
